Default,Age,ActiveLoans,Due90Days,RealEstateLoans,CrLineUtilization
0,51,13,0,2,-3.526760605
0,65,15,0,1,-0.192008322
0,86,2,0,1,7.625595072
0,54,7,0,1,-0.645881988
0,58,11,0,1,-0.256441837
0,44,3,0,1,-0.745915246
0,69,20,0,1,-3.746508567
0,60,5,0,1,-2.302585093
0,65,6,0,1,-3.742280231
0,29,1,0,0,-4.160484365
0,45,9,0,2,-1.731040734
0,72,6,0,0,-4.179902451
0,63,13,0,2,-0.209610537
0,40,15,0,1,-2.981829368
0,34,5,0,1,-3.134994341
1,60,4,0,0,-1.216045386
0,60,6,1,1,0.008166563
0,67,10,0,1,-1.969432312
0,69,17,0,0,-1.408131056
0,78,16,0,1,-2.384880336
0,41,13,0,2,-1.690105816
0,59,7,0,1,-1.626075554
0,51,3,0,0,-3.490028595
0,65,3,0,0,-3.420380201
0,54,7,0,1,-3.231454607
0,48,5,0,1,0
0,21,0,98,0,0
0,43,12,0,1,-1.483686707
0,45,2,0,1,-1.440961762
0,34,9,0,2,-0.629233855
0,73,8,0,1,-1.023597585
0,66,13,0,0,-2.993734271
0,66,12,0,1,-3.493312671
0,73,7,0,2,-0.720929562
1,70,12,0,3,-1.213013549
0,41,19,0,1,-5.683979847
0,49,4,0,0,0
0,66,9,0,2,-2.014403146
0,50,8,0,2,-0.80833359
0,52,7,0,0,-1.270825111
0,64,1,0,0,-3.554348561
0,55,8,0,2,-6.165817934
0,38,6,0,1,-3.442019376
0,46,8,0,2,-0.130678324
0,74,5,0,1,-1.969432312
0,37,5,0,1,-0.618410834
0,61,8,0,3,-3.892220378
0,95,7,0,0,-3.937340813
0,24,4,0,0,-4.342805922
0,43,15,0,2,-0.850971266
0,62,6,0,1,-0.20567207
0,54,7,0,2,-1.109572129
0,34,5,0,0,-2.339249077
0,70,9,0,2,-1.335221091
0,85,3,0,0,-3.103317484
0,62,7,0,1,-1.054117049
0,75,3,0,0,-6.571283042
0,26,1,0,0,0
0,51,10,0,1,-2.202739758
0,66,1,0,0,0
0,61,10,0,1,-4.122744037
0,51,17,0,2,-0.669430654
0,57,9,0,0,-4.625372893
0,33,7,0,2,-1.782007178
0,64,7,0,3,-2.915074371
0,65,5,0,1,-4.537511538
0,74,4,0,1,-1.969432312
0,57,11,0,1,-0.194434625
0,56,11,0,1,-0.012072581
0,45,10,0,1,-4.342805922
0,45,7,0,2,-0.871556401
0,60,4,0,1,-1.969432312
0,67,9,0,0,-4.853631545
0,46,7,0,0,-2.41128451
0,52,11,0,1,-3.262305383
0,45,22,0,8,-0.788997506
0,68,1,0,0,-3.457767733
0,54,9,0,3,-5.203007187
0,35,11,0,4,-4.688551795
0,58,5,0,0,-0.242581245
0,55,10,0,2,-1.063052113
0,46,10,0,1,-1.814618763
0,58,7,0,2,0
0,37,12,0,1,-0.685377443
0,31,7,0,2,-1.969432312
0,44,6,1,1,-0.166999541
0,63,8,0,1,-1.47359669
1,48,18,0,2,-0.071710848
0,26,4,0,0,-2.950758908
0,34,12,0,0,-1.286630038
0,69,5,0,0,0
0,22,1,0,0,-0.316767653
1,40,9,0,2,-3.877621579
0,41,19,0,5,-4.213128098
0,54,18,0,1,-0.844667988
0,63,11,0,2,-3.947650183
0,58,5,0,2,-5.083205987
0,56,18,0,2,-0.630923837
0,68,22,0,2,-2.491327218
0,80,7,0,0,-3.968593357
0,36,4,0,1,-3.669076827
0,47,3,0,1,-4.080441657
1,38,8,0,2,-0.116646182
0,43,8,0,1,-2.90224193
0,47,4,0,0,0
0,65,8,0,2,-2.598299337
0,46,5,0,1,-1.969432312
0,53,12,0,2,-1.969432312
0,51,43,0,6,-0.916790857
0,44,10,0,2,-1.359457707
0,53,11,0,2,-1.314904365
0,31,4,0,0,-0.667479434
0,53,13,0,2,-2.831914188
0,45,10,0,2,-2.560061323
0,72,20,0,2,-7.013115795
0,49,14,0,1,-2.393604491
0,57,16,0,2,-0.052768066
0,46,5,0,0,-0.632428446
0,44,5,0,0,-1.085893516
0,47,5,0,1,-1.182537524
0,32,6,0,0,-0.060705875
0,75,11,0,2,-3.844364357
0,56,15,0,1,0.02264173
0,43,7,0,2,-1.969432312
0,40,12,0,2,-0.19650162
0,47,9,0,1,-1.969432312
0,84,3,0,0,-4.755993076
0,39,7,0,0,-0.532900831
0,58,4,0,1,-2.172434409
0,39,6,0,0,0.025180299
0,31,5,0,0,-0.470163642
0,53,7,0,3,-0.812155967
1,57,15,0,1,-0.435718151
0,52,8,3,2,0.513482092
0,57,19,0,2,-3.378457895
1,37,0,1,0,0
0,74,12,0,2,-1.547402522
0,45,10,0,0,-3.759301918
0,84,2,1,1,-1.969432312
0,26,8,0,0,-2.3330443
0,46,24,0,8,-2.977892355
0,74,24,0,1,-4.482952553
0,63,11,1,2,-3.246761028
0,58,8,0,1,-1.668126909
0,44,6,0,1,-1.830708219
0,45,16,0,0,-0.741707371
0,57,5,0,1,-2.047942875
0,37,7,0,2,-1.969432312
0,55,5,0,0,-3.39620984
0,34,11,0,0,-0.162166051
0,48,11,0,2,-4.000854219
0,45,6,0,0,-2.282782466
0,51,18,0,2,-2.133686557
0,82,10,0,0,-2.979858924
0,49,6,0,1,-2.491327218
0,56,6,0,0,-1.969432312
0,57,27,0,9,-6.502290171
0,21,1,0,0,-1.341320995
0,41,18,1,1,-1.969432312
0,42,8,0,2,-2.828524355
0,39,10,0,0,-2.18036746
0,58,7,0,0,-3.057607677
0,57,8,0,1,-0.414304057
0,59,5,0,1,-0.358963274
0,68,3,4,1,-0.783947545
0,68,5,0,0,-3.989984547
0,45,14,0,1,-0.146993024
0,58,13,0,1,-2.073061935
0,46,10,0,1,-1.969432312
0,40,6,0,0,-0.212945726
0,53,6,0,1,-1.913927103
0,62,12,0,1,-3.030323718
0,36,13,0,0,-2.521985658
0,33,4,0,0,0
0,59,11,0,1,-1.598003535
0,23,3,0,0,-4.474141924
0,74,5,0,0,-2.549765222
0,47,4,0,1,-3.068302966
0,59,8,0,1,-1.969432312
1,46,5,4,1,-0.332539978
0,65,2,2,0,-1.64506509
0,29,6,0,0,-0.975775379
0,43,1,0,0,-1.969432312
0,63,8,0,2,-3.571985703
0,50,9,0,2,-6.725433722
0,28,6,0,0,-0.879235824
0,36,3,0,1,-2.438404816
0,59,11,0,2,-2.107018309
1,57,0,1,0,0
0,51,16,0,1,-4.976233867
1,33,13,6,2,-0.068921445
0,56,8,0,1,-2.082646673
0,38,2,0,0,-5.051457289
0,56,4,0,1,-1.969432312
0,67,6,0,1,-1.683622811
0,62,7,0,1,-1.969432312
0,27,13,0,0,-2.455736272
1,37,12,0,1,-1.420885806
0,25,1,0,0,-1.969432312
0,46,23,0,2,-0.657394011
0,81,1,0,0,0
0,54,17,0,1,-0.989130278
0,40,15,0,4,-1.167640875
0,67,8,0,1,-2.200931439
0,21,0,98,0,0
0,41,19,0,2,-0.849800991
0,57,3,0,1,-7.824046011
0,38,6,0,0,-1.474470052
0,61,11,0,0,-4.254513314
0,55,10,0,0,-1.969432312
0,32,12,0,0,-1.969432312
0,58,13,0,1,-1.969432312
0,42,6,0,0,-0.713758134
1,40,3,0,0,-0.012680053
0,42,6,0,0,-1.969432312
0,52,6,0,1,-1.386694441
0,54,15,0,2,-4.039856377
0,46,0,98,0,0
0,43,9,0,1,-0.025010163
0,56,19,0,1,-1.969432312
0,42,7,0,1,-2.099644249
0,62,25,0,4,-0.707043286
0,49,7,0,0,-0.181282097
0,49,4,0,1,-1.789162843
0,47,5,0,1,-0.510825624
0,64,21,0,0,-1.297551151
0,68,9,0,1,-3.680911284
0,55,11,0,1,-1.54458694
0,38,9,0,1,-1.790360448
0,37,4,0,0,-3.346709196
0,62,10,0,1,-0.122280635
0,55,12,0,2,-2.968117107
0,71,3,0,0,0.185400146
0,57,6,0,1,-2.806766174
0,38,2,1,1,0
0,45,8,0,2,-0.485320333
0,47,11,0,2,-1.812166279
0,44,5,0,2,-1.969432312
0,53,12,0,1,-7.13089883
0,62,7,0,2,-1.877971166
0,71,12,0,2,-5.878135862
0,80,8,0,1,-2.90224193
0,41,15,0,1,-1.969432312
1,50,4,0,0,0.007074914
0,45,14,0,1,-0.35225615
0,65,4,0,2,-4.057048777
0,51,3,0,0,-0.401821753
0,47,14,1,0,-0.743809095
0,63,6,0,0,-2.176833888
0,86,4,0,0,-1.969432312
0,39,11,0,0,-4.721704002
1,41,7,0,0,-3.669076827
1,85,6,0,0,-0.386398045
0,41,5,0,2,-3.223888367
0,42,7,0,1,-0.515838166
0,35,9,0,0,-0.310200384
1,39,7,0,1,-2.704556312
0,54,7,0,1,-0.858493633
0,82,1,0,0,-2.012905018
0,97,4,0,0,-4.767689115
0,44,7,0,1,-3.564893474
0,39,11,0,1,-3.454598158
0,45,15,0,1,-0.18452398
0,60,9,0,1,-2.280823601
0,63,15,0,1,-0.129767058
0,73,8,1,2,-0.231049723
0,46,7,0,2,-1.969432312
0,62,15,0,2,-4.605170186
0,65,11,0,2,-4.509860006
0,63,16,0,8,-1.999521919
0,58,9,0,3,-3.882464203
0,41,7,0,0,-0.058901108
0,81,19,0,1,-0.181641788
0,64,9,0,1,-1.969432312
0,71,6,0,0,-3.148883453
0,60,10,0,2,-5.572754212
0,48,7,0,3,-1.099012369
1,59,19,0,2,-1.189412653
0,50,22,0,2,-2.973970782
0,64,8,0,1,-0.517514612
0,49,4,0,1,0
0,72,7,0,0,-2.140466244
0,64,2,0,0,0
0,54,26,0,3,-0.886974678
0,39,3,1,0,-1.35751256
0,46,5,0,2,0
0,42,12,0,2,-3.445149269
0,44,24,0,2,-2.3816283
0,36,6,0,1,-0.070529766
0,43,7,0,1,-0.01399751
0,51,9,0,0,-1.652345413
0,39,3,0,0,-1.354408172
0,47,7,0,1,-0.033039854
0,64,8,0,1,-3.80766299
0,59,9,0,2,-0.883581557
0,52,4,0,1,-1.969432312
0,67,18,0,1,-1.508236032
0,80,14,0,1,-1.296453657
0,66,6,0,0,-3.863232841
0,44,0,0,0,0
0,66,11,0,0,-4.011843341
0,46,4,0,1,0
1,39,6,1,0,0.075385727
0,44,9,0,2,-0.053084371
0,46,6,0,0,-0.977368581
0,62,5,0,1,-4.767689115
0,51,9,0,1,-1.969432312
0,61,9,0,4,-2.533256911
0,49,10,0,2,-2.225624052
0,69,10,0,0,-4.305065594
0,45,11,0,1,-4.439655748
0,62,16,0,3,-0.685774426
0,57,8,0,2,-2.573082341
0,54,6,0,1,-1.498791392
0,38,9,0,2,-1.906497147
0,55,21,0,1,-0.86441011
0,72,13,0,2,-0.389640973
0,87,2,0,0,-4.382026635
0,39,6,0,1,-2.448767603
0,53,7,0,3,0
0,32,10,0,3,-3.013896244
0,50,11,0,2,-4.828313737
0,28,2,0,0,0.015774919
0,84,3,0,0,0
1,51,9,0,1,-0.952436179
0,44,5,0,1,-2.539574051
1,47,7,0,3,-0.116309122
0,72,4,0,1,-3.540459449
0,62,6,0,1,0
0,45,11,0,1,-0.166526951
0,55,5,0,0,-6.319968614
0,34,10,0,0,-0.050767117
0,49,8,0,2,-0.148500008
0,70,7,0,1,-2.683845512
0,47,4,0,1,-2.347582459
0,49,8,0,2,-2.330984568
0,36,14,0,0,-1.274752986
0,81,5,0,0,-4.358310108
0,75,4,0,1,-2.269150317
0,61,14,0,3,-3.262305383
0,42,5,0,0,-0.750140902
0,65,17,0,1,-1.81954185
0,64,6,0,0,-4.976233867
0,32,8,0,3,-1.969432312
0,62,8,0,0,-2.857710976
0,50,17,0,2,-2.191043718
0,62,4,0,2,-1.969432312
0,55,9,0,2,-1.182863841
0,56,5,0,1,-3.803168601
0,59,20,0,1,-1.814618763
0,29,7,0,0,-2.434974281
0,73,11,0,0,-2.642262461
0,58,3,0,1,-1.558269626
0,56,13,1,2,-3.411247718
0,68,9,0,1,-6.032286542
0,79,2,0,0,-1.969432312
0,27,6,0,0,-0.594750859
0,77,16,0,1,-1.731040734
0,43,9,0,1,-0.367302647
0,27,5,0,0,-0.026138658
0,62,5,0,0,-2.373007557
0,49,18,0,2,-2.667868411
0,70,6,0,0,-5.099466508
0,48,3,0,1,-2.475748712
0,35,8,0,0,-0.438660013
0,29,1,0,0,0
0,36,8,0,1,-1.488548595
0,54,3,0,0,0.722608891
0,56,5,0,1,-1.04072081
0,75,14,0,0,-1.382700826
0,50,7,0,1,-0.444725822
0,75,9,0,1,-5.776353167
0,53,8,0,1,-0.961549638
0,66,17,0,3,-0.391562203
0,72,13,0,1,-1.695540611
0,35,7,0,2,-1.46793835
0,72,9,0,1,-6.214608098
0,48,9,0,1,-0.248204982
0,30,1,0,0,-2.767800206
0,52,45,0,1,-1.806061254
0,72,10,0,1,-1.51367329
0,73,2,0,0,-3.892220378
0,63,26,0,3,-1.64713978
0,47,26,0,1,-1.192703212
0,76,4,0,1,-1.971125398
0,70,10,0,1,-1.197990733
0,65,6,0,1,-3.116770602
0,64,4,0,1,-2.245260026
0,51,7,0,1,-3.324236341
0,37,13,0,1,-5.381698975
1,46,2,1,0,0
0,60,4,0,2,-1.038458366
0,34,8,0,1,0.691195277
0,50,16,0,2,-1.431291727
1,38,1,0,1,0
0,78,8,0,0,-1.969432312
0,60,10,0,1,-1.96254779
0,29,6,0,0,-0.277071893
0,51,10,0,1,-1.590125601
0,56,8,0,1,-1.954749098
0,54,7,0,2,-5.132802928
0,43,6,0,2,-0.856843273
0,47,14,0,1,-0.624554389
0,47,4,0,0,-0.008032172
0,50,11,0,2,-2.61319467
0,43,8,0,2,-0.539053645
0,49,4,0,1,-2.503478035
0,57,4,0,0,-1.213349966
0,93,2,0,0,-4.319991244
0,32,5,0,1,-0.651813317
0,33,3,0,1,-0.501370465
0,55,13,0,2,-0.562645372
0,45,6,0,0,-0.283955691
0,53,17,1,2,-1.749274858
1,44,1,7,0,0
0,48,2,0,0,0
0,68,11,0,0,-3.634391269
0,61,11,0,2,-0.496101228
0,65,5,0,1,-5.744604469
0,40,8,0,3,-0.647409289
0,52,3,0,1,7.172424577
0,58,12,0,1,-2.995732274
1,56,6,1,1,0
0,59,16,0,4,-2.458069996
0,72,6,0,0,-3.116770602
0,53,15,0,1,-1.119019098
0,38,7,0,2,-3.649658741
0,53,14,0,2,-0.208254939
0,44,15,0,1,-2.551046452
0,37,1,0,0,-0.736054682
0,41,9,0,0,-0.499556032
0,40,5,0,1,-1.062183932
0,62,10,0,1,-1.561600583
0,64,3,0,0,-2.38705425
0,49,5,0,0,-1.969432312
0,65,5,0,2,-4.546901278
0,66,4,0,1,-3.11451581
0,38,8,0,0,-0.004811557
0,53,17,0,0,-1.086782537
0,70,9,0,0,-1.297917251
0,44,10,0,1,-0.212450922
1,47,10,0,1,-1.183843433
0,58,15,0,1,-2.445301395
0,30,6,1,0,0
0,56,0,0,0,0
0,52,4,0,0,-1.71981097
0,63,14,0,2,-1.376740148
0,54,12,0,1,-0.025317808
0,87,7,0,2,-3.680911284
0,69,23,0,2,-0.255408512
0,71,9,0,2,-1.26655768
0,57,4,0,2,-1.761424269
0,67,8,0,1,-3.979231755
0,92,5,0,0,-3.53358657
0,38,1,0,0,0
0,42,12,0,1,-2.521985658
0,78,16,0,1,-1.734434403
0,27,0,0,0,0
0,68,7,0,0,-6.725433722
0,38,6,0,0,-1.321630848
0,31,3,0,0,-0.637334116
0,55,12,0,0,-2.419118909
0,55,5,0,1,-1.42129997
0,78,8,0,1,-3.506557897
0,49,15,0,2,-2.65498348
0,60,11,0,2,-2.407945609
0,30,7,0,1,-1.010876174
0,61,23,0,2,-4.605170186
0,33,6,0,1,-2.227477621
0,62,8,0,1,-4.767689115
0,50,3,0,0,-1.969432312
0,58,15,0,2,-1.451152933
0,31,6,0,0,-3.995404614
0,77,1,0,0,-4.240527072
0,42,6,0,0,-4.062845895
0,35,6,0,0,-0.516843696
0,49,6,0,1,-0.004510155
0,44,6,0,1,-1.845793358
0,33,9,0,2,-1.969432312
0,39,3,0,1,-3.460947386
0,41,6,0,2,-1.969432312
0,50,4,0,1,-1.969432312
0,48,17,0,4,-0.664754106
0,70,7,0,0,-2.736449676
0,50,9,0,2,-3.101092789
0,52,9,0,3,-0.291690094
0,56,6,0,0,-0.027473977
0,65,10,0,2,-4.605170186
0,41,7,0,0,-0.512493681
0,54,15,0,1,-0.412640792
0,43,1,0,0,-3.460947386
0,59,5,1,0,-0.100151882
0,70,4,0,1,-2.194627951
1,49,4,1,0,-0.040613683
0,68,13,0,2,-1.611439915
0,40,9,0,1,0.100569055
0,54,6,0,1,-4.546901278
0,73,2,0,0,-3.665162927
0,35,3,0,2,-3.165335058
0,33,1,0,0,0
0,54,8,0,1,-3.464137181
0,64,10,0,1,-0.9331826
0,65,23,0,1,-2.043302495
0,50,19,0,0,-3.767922661
0,79,2,0,0,0
0,52,4,0,1,-1.556845462
0,41,3,1,0,0
0,46,18,0,1,-2.466281186
0,64,10,0,1,-2.80016549
0,43,6,0,1,-1.28518286
0,63,4,0,2,-1.065661189
0,33,6,0,3,-3.420380201
0,41,5,0,1,-0.782196997
0,41,3,0,1,-6.645391015
0,91,7,0,0,-3.523365016
0,34,8,0,0,-0.35638927
0,34,10,0,1,-0.791201121
0,75,6,0,0,-1.989235274
0,32,8,0,0,-2.514541455
0,55,11,0,2,-4.605170186
0,31,4,0,0,-1.327271021
0,24,1,1,0,0
0,38,7,0,2,-0.967847219
0,36,7,0,1,-1.969432312
0,60,11,0,0,-2.445301395
1,41,23,0,12,-1.427950036
0,75,6,0,0,-1.437166691
0,46,6,0,0,-0.018775155
0,57,13,0,1,-0.549046837
1,50,17,0,0,-0.797397202
0,45,13,0,2,-1.812166279
0,79,20,0,0,-3.897134393
0,40,6,0,1,-2.659260037
0,71,6,0,0,-0.165228479
0,61,7,0,1,-4.297685486
0,81,4,0,0,-2.526979426
1,52,13,1,2,-0.03128429
1,35,6,2,0,-0.389050567
0,71,16,0,0,-1.746403768
1,40,4,0,1,-1.166034965
0,64,11,0,1,-4.039856377
0,47,26,0,2,-1.122085645
0,62,20,0,3,-0.206901176
0,45,6,0,1,-3.038639775
0,43,8,0,0,-1.054404034
0,59,7,0,2,-0.060812139
0,53,5,0,0,-1.969432312
0,53,7,0,1,-3.009831198
0,65,3,0,0,-4.179902451
0,36,13,0,2,-1.922779732
0,89,8,0,0,-3.399199379
0,77,16,0,1,-2.884190899
0,34,10,0,0,-0.233193887
0,50,16,0,0,-0.742547531
0,34,5,0,0,-1.969432312
0,22,0,0,0,0
0,46,16,0,3,-0.393931872
0,48,6,0,0,-1.521885015
0,57,15,0,2,-4.546901278
0,33,4,0,0,-4.677740879
0,43,6,0,3,-1.969432312
0,53,1,1,0,0
0,79,17,0,1,-3.835061964
0,26,3,0,0,-1.458435039
0,72,2,0,0,-2.761450978
0,54,4,0,1,-1.969432312
0,35,7,0,1,-1.969432312
0,49,9,0,2,-1.969432312
0,33,4,0,1,-0.174710594
0,37,4,1,0,-0.13834295
1,48,2,3,0,0
0,36,9,0,1,-0.640175296
0,41,5,0,2,-0.162518929
1,33,3,0,0,0.170248976
0,66,5,0,1,-0.172569265
0,70,13,0,0,-2.887775132
0,44,3,0,1,-0.088503399
0,33,2,0,0,-1.969432312
0,59,9,0,0,-1.969432312
0,59,4,0,0,-2.403511012
0,61,4,0,0,-4.374058465
0,54,1,0,0,-3.186892779
0,46,5,0,2,-0.595838998
0,60,8,0,1,-0.054667401
0,84,6,0,0,-3.892220378
0,60,4,0,1,-2.434974281
0,47,6,0,1,-1.969432312
1,50,14,0,0,-0.719285838
0,44,14,0,1,-2.981829368
0,38,6,0,0,-0.267618041
0,72,3,0,0,-4.283086687
0,69,10,0,0,-1.582795981
0,72,8,0,2,-0.982430534
0,51,7,0,0,-0.233193887
0,27,11,0,0,-1.17409043
0,54,6,0,1,-0.4272507
0,35,7,0,1,-0.805420423
0,46,14,0,2,-4.390058806
0,34,3,0,0,-1.196666229
0,25,3,0,1,-1.543650172
0,67,12,0,0,-3.467337184
0,34,7,0,2,-2.491327218
0,58,4,0,2,0
0,60,22,0,2,0.367347786
0,46,9,0,2,-1.331806176
0,44,13,0,2,-0.563347743
0,47,7,0,0,-2.831914188
0,62,10,0,8,0
0,72,3,0,0,-2.508380006
0,46,4,0,0,-5.099466508
0,48,14,0,3,-0.342631164
0,43,3,0,1,-3.098873032
0,53,13,0,0,-1.969432312
0,70,8,0,1,0
0,40,3,0,0,-2.143873402
0,46,12,0,1,-5.067205646
0,65,11,0,1,-0.806763907
0,48,7,0,1,-2.90224193
0,64,10,0,1,-4.406319327
0,41,7,0,2,-1.918684163
0,53,11,0,3,-1.085893516
0,45,4,0,1,-2.403511012
0,69,3,0,2,-0.907330991
0,49,19,0,3,-0.447225042
0,96,3,0,0,-3.324236341
0,68,6,0,1,0
1,52,11,0,1,-0.952436179
0,63,2,0,1,-4.575611384
0,32,9,0,0,-1.3919101
0,59,9,0,0,-1.834458224
1,73,8,0,0,-4.110473944
0,81,2,0,0,-3.626844063
0,42,8,0,0,-2.579656986
0,68,5,0,0,-3.630610546
0,70,15,0,1,-3.755019257
0,83,3,0,0,-3.684887433
0,42,13,0,2,-1.954749098
0,61,10,0,2,-1.239599982
0,47,9,0,2,-0.671972945
0,70,4,0,0,-4.128936007
0,41,3,0,1,-0.445662298
0,63,7,0,2,-1.559220196
0,40,5,0,2,-0.110931561
1,48,9,1,2,0.175129086
0,47,10,0,2,-1.969432312
0,38,8,0,3,-0.354819523
0,58,6,0,1,-1.969432312
0,47,5,0,1,-0.008032172
0,64,5,0,1,-1.919365594
0,58,16,0,1,-3.257097038
0,42,9,0,0,-3.213888283
0,46,4,0,2,-1.262308381
0,53,9,0,2,-3.48675527
0,44,3,0,0,-5.067205646
0,58,10,0,1,-3.381394754
1,30,17,0,0,-1.059295426
0,44,9,0,2,-1.148538097
0,56,7,1,1,-4.147745339
0,61,11,0,1,-0.144563451
0,57,5,0,1,-2.513306124
0,50,4,0,1,-1.969432312
0,51,12,0,1,-1.490322432
0,50,6,0,1,-1.969432312
0,50,5,0,0,-2.097198263
0,59,13,0,0,-1.307113563
0,51,15,0,1,-1.510045169
0,93,4,0,0,-1.969432312
0,50,16,0,2,-1.969432312
0,49,19,0,3,-0.0216323
0,27,7,0,0,-0.993711879
0,59,4,0,1,-3.700952035
0,82,12,0,1,-3.148883453
1,24,0,1,0,0
0,51,10,0,2,-0.744861616
0,30,4,0,1,-0.128515422
0,31,9,0,1,-3.623091714
0,68,13,1,2,-1.25211318
0,44,8,0,1,-2.75986995
0,54,13,0,1,-2.407945609
1,21,0,98,0,0
0,70,16,0,1,-3.626844063
0,64,4,0,0,-1.95828642
0,42,5,0,0,-2.32995629
0,68,14,0,2,-1.917322692
0,48,7,0,2,-3.692887476
1,80,3,0,0,-0.157472859
0,41,7,0,2,-0.618225254
0,50,5,0,1,-2.024196067
0,64,8,0,2,-4.86653495
0,74,13,0,2,-1.917322692
0,53,5,0,1,-3.068302966
0,44,15,0,0,-2.176833888
0,56,14,0,2,-2.916921093
1,26,2,2,0,0
0,50,10,0,0,-3.191747157
0,52,6,0,0,-0.661454734
0,54,10,0,1,-2.907721396
0,41,5,0,1,-3.307707039
0,56,19,0,1,-3.968593357
0,47,6,0,2,-0.434790937
0,60,3,0,1,-2.761450978
0,46,5,0,0,-3.65351231
0,58,8,0,0,-2.496169842
0,74,12,0,0,-4.147745339
0,61,7,0,0,-2.592937394
0,48,8,0,1,-3.310443018
0,39,8,0,0,0.14019663
0,58,10,0,1,-3.007804855
0,57,11,0,0,-2.603690186
0,49,11,0,1,-2.935578351
0,55,10,0,1,-4.268697949
0,47,4,0,0,-1.544118446
1,73,20,0,1,-0.816897988
0,38,6,0,4,-1.969432312
0,54,6,0,2,-1.39472984
0,55,4,0,0,-1.969432312
0,51,12,0,4,-1.631172405
0,76,5,0,0,-2.446455463
0,53,9,0,2,-2.987764104
0,68,7,0,0,-3.059737604
0,39,9,0,1,-3.33260459
1,65,14,0,3,-4.366153286
0,47,5,0,2,-3.218875825
0,54,19,0,0,-3.196625216
0,66,6,0,1,-4.342805922
0,48,1,0,0,-1.969432312
0,60,6,0,0,-0.924827063
0,50,7,0,2,-3.249335032
0,55,10,0,0,-3.165335058
1,29,4,1,0,-0.222393832
0,34,3,0,1,0
0,42,12,0,2,-0.471124257
1,28,3,3,0,0
0,71,11,0,1,-1.74869998
1,37,5,0,0,-0.076233306
0,54,8,0,3,0
0,53,4,0,0,-2.212744389
0,54,7,0,1,-0.262274269
0,25,4,0,0,-1.048394573
0,35,9,0,2,-2.181252808
0,68,10,0,1,-3.688879454
0,37,4,0,0,-3.887330393
0,52,13,0,2,-0.387281438
0,46,9,1,1,-0.624927942
0,57,7,0,0,-8.517193191
0,65,9,0,1,-2.345492594
0,62,6,0,1,-0.043220702
0,81,14,0,1,-4.465408244
0,51,3,0,1,0
0,75,6,0,0,-4.135166557
0,37,13,0,0,-6.725433722
0,30,10,0,2,-0.922811949
1,39,0,1,0,0
0,53,9,0,2,-1.969432312
0,71,12,0,0,-2.041760475
0,49,14,1,2,-0.513328754
0,37,6,0,2,-1.226559303
0,49,11,0,4,-1.476656801
0,40,4,0,2,-0.019692633
0,29,6,0,1,-3.001750346
0,71,13,0,0,-1.316395234
0,47,1,0,0,0
0,26,15,0,1,-5.005647753
0,75,18,0,0,-3.503230107
0,78,11,0,0,-3.858482239
0,68,6,0,1,-1.969432312
0,55,4,0,1,-3.589939506
0,31,11,0,1,-0.865597618
0,73,9,0,2,-4.65646348
0,36,9,0,2,-0.780667778
0,43,7,0,2,-3.165335058
0,43,4,0,1,-0.034280934
0,63,1,0,0,-4.803621125
0,30,4,0,1,0
0,34,5,0,2,-0.351545266
0,56,7,0,1,-0.036352829
0,57,16,0,2,-1.713133149
0,61,16,0,1,-0.484995447
0,61,11,0,2,-1.969432312
1,45,18,0,2,-1.6533898
1,45,10,1,1,-0.190434377
0,66,7,0,1,-6.502290171
0,80,3,0,1,-2.083449563
1,56,1,0,1,0
0,53,17,0,2,-7.60090246
0,52,13,0,1,-1.528780009
0,44,1,0,0,0
0,67,7,0,0,-2.444148657
0,60,8,0,2,-0.434327653
0,37,8,0,0,-3.79869432
0,67,12,0,0,-1.348998576
1,26,1,0,0,-1.969432312
0,36,4,0,2,-1.200312843
0,51,8,0,2,-0.281169989
0,58,5,0,0,-1.969432312
0,45,9,0,6,-2.35598587
0,39,7,0,0,-1.205974807
0,62,7,0,1,-1.072359918
0,25,2,0,0,-1.229632551
0,48,10,0,2,-0.184884839
0,55,9,0,1,-1.413049098
0,63,7,0,1,-1.229632551
0,69,4,0,0,-3.825845309
0,35,2,2,0,0.003992021
0,54,2,0,0,-2.952672784
0,42,9,0,0,-2.113618993
0,44,6,0,0,-0.137654165
0,33,11,0,1,-1.993630885
0,70,8,0,0,-1.713133149
0,35,9,0,2,-2.718100537
0,76,9,0,1,-2.391416307
0,46,8,0,0,-0.130108685
0,40,9,0,1,-0.335892405
0,32,7,0,0,-0.841415197
0,44,9,0,3,-0.106027405
0,42,7,0,1,-2.445301395
0,52,9,0,2,-0.071603419
0,46,13,0,0,-0.642644198
0,35,12,0,0,-1.323883101
0,43,7,0,0,-0.550779939
0,58,1,0,0,0
0,64,9,0,2,-0.046462874
0,37,3,0,0,-4.755993076
0,52,3,0,0,-1.969432312
0,39,8,0,1,-2.005447862
0,33,4,0,1,0
0,66,4,0,0,-2.191043718
0,47,13,0,1,-0.654888468
0,43,16,0,3,-0.947007705
0,58,5,0,1,-3.958066944
0,53,14,0,1,-5.546778726
0,57,3,0,1,-1.969432312
0,24,0,98,0,0
0,74,4,0,0,-0.232436598
0,59,5,0,1,-4.414549826
0,53,9,0,0,-0.334214787
0,30,5,0,0,-0.767655233
0,86,23,0,0,-5.403677882
0,52,8,0,1,-2.173312757
